code|text
2057962|midazolam Injectable Solution [Seizalam]
2057963|Seizalam Injectable Product
2057964|midazolam 5 MG/ML Injectable Solution [Seizalam]
2057966|house fly extract 40000 UNT/ML Injectable Solution
2057968|house fly extract 1 MG/ML Injectable Solution
205797|gentamicin 3 MG/ML Ophthalmic Solution [Gentak]
2058145|riluzole Oral Liquid Product
2058146|riluzole Oral Suspension
2058147|riluzole 5 MG/ML Oral Suspension
2058253|clobazam 10 MG Oral Film
2058254|clobazam 20 MG Oral Film
2058255|clobazam 5 MG Oral Film
205826|gentamicin 3 MG/ML / prednisolone acetate 10 MG/ML Ophthalmic Suspension [Pred-G]
205828|glipizide 5 MG Oral Tablet [Glucotrol]
2058420|bisulfite ion
205843|ampicillin 100 MG/ML / sulbactam 50 MG/ML Injectable Solution [Unasyn]
2058470|milbemycin oxime / praziquantel Chewable Product
2058471|milbemycin oxime / praziquantel Oral Product
2058472|milbemycin oxime / praziquantel Pill
2058473|milbemycin oxime / praziquantel Chewable Tablet
2058475|milbemycin oxime 2.3 MG / praziquantel 22.8 MG Chewable Tablet
2058476|Interceptor Plus
2058478|milbemycin oxime / praziquantel Chewable Tablet [Interceptor Plus]
2058479|Interceptor Plus Chewable Product
2058480|Interceptor Plus Oral Product
2058481|Interceptor Plus Pill
2058482|milbemycin oxime 2.3 MG / praziquantel 22.8 MG Chewable Tablet [Interceptor Plus]
2058483|milbemycin oxime 5.75 MG / praziquantel 57 MG Chewable Tablet
2058485|milbemycin oxime 5.75 MG / praziquantel 57 MG Chewable Tablet [Interceptor Plus]
2058486|milbemycin oxime 11.5 MG / praziquantel 114 MG Chewable Tablet
2058488|milbemycin oxime 11.5 MG / praziquantel 114 MG Chewable Tablet [Interceptor Plus]
2058489|milbemycin oxime 23 MG / praziquantel 228 MG Chewable Tablet
2058491|milbemycin oxime 23 MG / praziquantel 228 MG Chewable Tablet [Interceptor Plus]
2058494|Mucilin
2058496|psyllium Powder for Oral Suspension [Mucilin]
2058497|Mucilin Oral Product
2058498|Mucilin Oral Powder Product
2058499|psyllium 2450 MG Powder for Oral Suspension [Mucilin]
2058501|psyllium 3500 MG Powder for Oral Suspension [Mucilin]
2058503|piperonyl butoxide 0.035 MG/MG / pyrethrins 0.003 MG/MG Topical Gel
2058504|Vanalice
2058506|piperonyl butoxide / pyrethrins Topical Gel [Vanalice]
2058507|Vanalice Topical Product
2058508|piperonyl butoxide 0.035 MG/MG / pyrethrins 0.003 MG/MG Topical Gel [Vanalice]
2058509|duvelisib
2058511|duvelisib Oral Product
2058512|duvelisib Pill
2058513|duvelisib Oral Capsule
2058514|duvelisib 15 MG Oral Capsule
2058515|Copiktra
2058517|duvelisib Oral Capsule [Copiktra]
2058518|Copiktra Oral Product
2058519|Copiktra Pill
2058520|duvelisib 15 MG Oral Capsule [Copiktra]
2058523|duvelisib 25 MG Oral Capsule
2058525|duvelisib 25 MG Oral Capsule [Copiktra]
2058529|24 HR minocycline 135 MG Extended Release Oral Tablet [Minolira]
2058531|petrolatum 0.785 MG/MG / zinc oxide 0.08 MG/MG Topical Ointment
205866|clarithromycin 500 MG Oral Tablet [Biaxin]
2058826|cemiplimab
2058828|cemiplimab Injectable Product
2058829|cemiplimab Injection
2058830|7 ML cemiplimab-rwlc 50 MG/ML Injection
2058831|Libtayo
2058833|cemiplimab Injection [Libtayo]
2058834|Libtayo Injectable Product
2058835|7 ML cemiplimab-rwlc 50 MG/ML Injection [Libtayo]
2058838|(1-cyanocyclohexyl)acetic acid
2058839|(dibutylamino)methanol
2058840|2-(1-chlorocyclopropyl)-3-(2-chlorophenyl)-1,2-propanediol
2058845|levorphanol tartrate 3 MG Oral Tablet
2058846|galcanezumab
2058847|microcrystalline cellulose 101
2058849|dacomitinib
2058850|creatine ethyl ester
2058851|Ryclora
2058853|dexchlorpheniramine Oral Solution [Ryclora]
2058854|Ryclora Oral Liquid Product
2058855|Ryclora Oral Product
2058858|120 ML gemcitabine 10 MG/ML Injection
2058859|Infugem
205886|glycopyrrolate 1 MG Oral Tablet [Robinul]
2058861|gemcitabine Injection [Infugem]
2058862|Infugem Injectable Product
2058863|120 ML gemcitabine 10 MG/ML Injection [Infugem]
2058866|140 ML gemcitabine 10 MG/ML Injection
2058867|140 ML gemcitabine 10 MG/ML Injection [Infugem]
2058870|galcanezumab Injectable Product
2058871|galcanezumab Auto-Injector
2058872|1 ML galcanezumab-gnlm 120 MG/ML Auto-Injector
2058873|Emgality
2058875|galcanezumab Auto-Injector [Emgality]
2058876|Emgality Injectable Product
2058877|1 ML galcanezumab-gnlm 120 MG/ML Auto-Injector [Emgality]
2058880|150 ML gemcitabine 10 MG/ML Injection
2058881|150 ML gemcitabine 10 MG/ML Injection [Infugem]
2058882|160 ML gemcitabine 10 MG/ML Injection
2058883|160 ML gemcitabine 10 MG/ML Injection [Infugem]
2058884|galcanezumab Prefilled Syringe
2058885|1 ML galcanezumab-gnlm 120 MG/ML Prefilled Syringe
2058886|galcanezumab Prefilled Syringe [Emgality]
2058887|1 ML galcanezumab-gnlm 120 MG/ML Prefilled Syringe [Emgality]
2058890|170 ML gemcitabine 10 MG/ML Injection
2058891|170 ML gemcitabine 10 MG/ML Injection [Infugem]
2058892|180 ML gemcitabine 10 MG/ML Injection
2058893|180 ML gemcitabine 10 MG/ML Injection [Infugem]
2058894|190 ML gemcitabine 10 MG/ML Injection
2058895|190 ML gemcitabine 10 MG/ML Injection [Infugem]
2058897|cannabidiol Oral Liquid Product
2058898|cannabidiol Oral Product
2058899|cannabidiol Oral Solution
2058900|cannabidiol 100 MG/ML Oral Solution
2058901|Epidiolex
2058903|cannabidiol Oral Solution [Epidiolex]
2058904|Epidiolex Oral Liquid Product
2058905|Epidiolex Oral Product
2058906|cannabidiol 100 MG/ML Oral Solution [Epidiolex]
2058907|piroctone
2058908|Lycium barbarum root bark extract
2058909|Amomum testaceum seed extract
2058911|dacomitinib Oral Product
2058912|130 ML gemcitabine 10 MG/ML Injection
2058913|dacomitinib Pill
2058914|dacomitinib Oral Tablet
2058915|dacomitinib 15 MG Oral Tablet
2058916|Vizimpro
2058918|130 ML gemcitabine 10 MG/ML Injection [Infugem]
2058919|dacomitinib Oral Tablet [Vizimpro]
2058920|Vizimpro Oral Product
2058921|Vizimpro Pill
2058922|dacomitinib 15 MG Oral Tablet [Vizimpro]
2058924|dacomitinib 30 MG Oral Tablet
2058926|dacomitinib 30 MG Oral Tablet [Vizimpro]
2058927|200 ML gemcitabine 10 MG/ML Injection
2058928|200 ML gemcitabine 10 MG/ML Injection [Infugem]
2058930|dacomitinib 45 MG Oral Tablet
2058932|dacomitinib 45 MG Oral Tablet [Vizimpro]
2058933|220 ML gemcitabine 10 MG/ML Injection
2058934|220 ML gemcitabine 10 MG/ML Injection [Infugem]
2058942|omalizumab Prefilled Syringe
2058943|1 ML omalizumab 150 MG/ML Prefilled Syringe
2058945|omalizumab Prefilled Syringe [Xolair]
2058946|1 ML omalizumab 150 MG/ML Prefilled Syringe [Xolair]
2058949|0.5 ML omalizumab 150 MG/ML Prefilled Syringe
2058950|0.5 ML omalizumab 150 MG/ML Prefilled Syringe [Xolair]
2058952|cefepime Injectable Solution
2058953|cefepime 100 MG/ML Injectable Solution
2058980|eltrombopag 12.5 MG Powder for Oral Suspension
2058981|eltrombopag 12.5 MG Powder for Oral Suspension [Promacta]
2058982|glycereth-26 caprylate
2059015|rivaroxaban 2.5 MG Oral Tablet
2059017|rivaroxaban 2.5 MG Oral Tablet [Xarelto]
2059018|sarecycline
2059020|sarecycline Oral Product
2059021|sarecycline Pill
2059022|sarecycline Oral Tablet
2059023|sarecycline 100 MG Oral Tablet
2059024|Seysara
2059026|sarecycline Oral Tablet [Seysara]
2059027|Seysara Oral Product
2059028|Seysara Pill
2059029|sarecycline 100 MG Oral Tablet [Seysara]
2059031|sarecycline 150 MG Oral Tablet
2059033|sarecycline 150 MG Oral Tablet [Seysara]
2059035|sarecycline 60 MG Oral Tablet
2059037|sarecycline 60 MG Oral Tablet [Seysara]
2059052|camphor 5 MG/ML Topical Lotion
205906|griseofulvin 250 MG Oral Tablet [Gris-PEG]
205909|estradiol 0.5 MG Oral Tablet [Estrace]
205912|epoetin alfa 10000 UNT/ML Injectable Solution [Epogen]
205913|epoetin alfa 10000 UNT/ML Injectable Solution [Procrit]
2059144|labdanum oil
205917|1 ML epoetin alfa 2000 UNT/ML Injection [Epogen]
2059171|Santalum spicatum whole extract
2059172|shikimic acid
2059173|tioxolone
2059174|Dandrene
2059176|zinc pyrithione Medicated Shampoo [Dandrene]
2059177|Dandrene Shampoo Product
2059178|zinc pyrithione 20 MG/ML Medicated Shampoo [Dandrene]
205918|1 ML epoetin alfa 2000 UNT/ML Injection [Procrit]
2059184|amikacin liposomal 70.3 MG/ML Inhalation Suspension
2059185|Arikayce
2059188|Arikayce Inhalant Product
2059189|amikacin liposomal 70.3 MG/ML Inhalation Suspension [Arikayce]
205921|1 ML epoetin alfa 3000 UNT/ML Injection [Epogen]
2059219|elapegademase
205922|1 ML epoetin alfa 3000 UNT/ML Injection [Procrit]
2059221|elapegademase Injectable Product
2059222|elapegademase Injection
2059223|1.5 ML elapegademase-lvlr 1.6 MG/ML Injection
2059224|Revcovi
2059226|elapegademase Injection [Revcovi]
2059227|Revcovi Injectable Product
2059228|1.5 ML elapegademase-lvlr 1.6 MG/ML Injection [Revcovi]
205923|1 ML epoetin alfa 4000 UNT/ML Injection [Epogen]
2059231|Eucalyptus cinerea whole extract
205924|1 ML epoetin alfa 4000 UNT/ML Injection [Procrit]
2059261|Tiglutik
2059263|riluzole Oral Suspension [Tiglutik]
2059264|Tiglutik Oral Liquid Product
2059265|Tiglutik Oral Product
2059266|riluzole 5 MG/ML Oral Suspension [Tiglutik]
2059269|omadacycline
2059271|omadacycline Oral Product
2059272|omadacycline Pill
2059273|omadacycline Oral Tablet
2059274|omadacycline 150 MG Oral Tablet
2059275|Nuzyra
2059277|omadacycline Oral Tablet [Nuzyra]
2059278|Nuzyra Oral Product
2059279|Nuzyra Pill
2059280|omadacycline 150 MG Oral Tablet [Nuzyra]
2059286|omadacycline Injectable Product
2059287|omadacycline Injection
2059288|omadacycline 100 MG Injection
2059290|omadacycline Injection [Nuzyra]
2059291|Nuzyra Injectable Product
2059292|omadacycline 100 MG Injection [Nuzyra]
2059293|propylene glycol 2-methylbutyrate
2059294|ammonium laureth-7 sulfate
2059295|3-hexyloxypropylene glycol
205964|clindamycin 150 MG/ML Injectable Solution
20599|cesium chloride
206026|clioquinol 30 MG/ML / hydrocortisone 5 MG/ML Topical Cream [Ala-Quin]
20604|Cetacaine
206048|clocortolone 1 MG/ML Topical Cream [Cloderm]
206075|erythromycin 250 MG Delayed Release Oral Tablet [Ery-Tab]
206078|erythromycin 333 MG Delayed Release Oral Tablet [Ery-Tab]
206080|erythromycin 500 MG Delayed Release Oral Tablet [Ery-Tab]
20609|cetiedil
20610|cetirizine
206101|estradiol 1 MG Oral Tablet [Estrace]
20614|cetrimonium
20615|cetyl alcohol
206157|clonazepam 0.5 MG Oral Tablet [Klonopin]
206159|clonazepam 1 MG Oral Tablet [Klonopin]
206160|clonazepam 2 MG Oral Tablet [Klonopin]
206193|aluminum chloride 62.5 MG/ML Topical Solution [Xerac AC]
2062|carboxymethylcellulose
206201|lamotrigine 150 MG Oral Tablet [Lamictal]
206205|lansoprazole 15 MG Disintegrating Oral Tablet [Prevacid]
206206|lansoprazole 30 MG Delayed Release Oral Capsule [Prevacid]
206208|aluminum chloride 200 MG/ML Topical Solution [Drysol]
206211|erythromycin 0.02 MG/MG Topical Gel [Emgel]
206212|erythromycin 0.02 MG/MG Topical Gel [Erygel]
206216|2 ML iron-dextran complex 50 MG/ML Injection [InFed]
206228|erythromycin 20 MG/ML Topical Solution [Theramycin]
206241|estradiol 2 MG Oral Tablet [Estrace]
206289|5 ML lymphocyte immune globulin, anti-thymocyte globulin, equine 50 MG/ML Injection [ATGAM]
206314|hydrocortisone 0.01 MG/MG Topical Ointment [Cortizone]
206331|hydrocortisone 10 MG/ML Topical Solution [Sarnol-HC]
206336|hydrocortisone 25 MG/ML Topical Solution [Texacort]
206343|levocarnitine 100 MG/ML Oral Solution [Carnitor]
206344|magnesium chloride 200 MG/ML Injectable Solution [Chloromag]
206345|5 ML levocarnitine 200 MG/ML Injection [Carnitor]
206346|levocarnitine 330 MG Oral Tablet [Carnitor]
206347|hydrocortisone 10 MG/ML Topical Cream [Ala-Cort]
206349|hydrocortisone 10 MG/ML Topical Cream [Cortaid]
206352|hydrocortisone 10 MG/ML Topical Cream [Cortizone]
206354|hydrocortisone 10 MG/ML Topical Cream [Dermacort]
206417|estradiol cypionate 5 MG/ML Injectable Solution [Depo-estradiol]
206423|ceftazidime 200 MG/ML Injectable Solution [Tazicef]
206511|hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Otic Solution [Cortisporin]
206535|1000 ML mannitol 50 MG/ML Injection [Osmitrol]
206536|500 ML mannitol 100 MG/ML Injection [Osmitrol]
206537|500 ML mannitol 150 MG/ML Injection [Osmitrol]
206546|halcinonide 1 MG/ML Topical Cream [Halog]
206548|halcinonide 0.001 MG/MG Topical Ointment [Halog]
206550|halcinonide 1 MG/ML Topical Solution [Halog]
206612|hydroquinone 40 MG/ML Topical Cream [Lustra]
206620|estradiol valerate 10 MG/ML Injectable Solution [Delestrogen]
206627|hydroquinone 30 MG/ML Topical Solution [Melquin-3]
206629|p-hydroxyamphetamine 10 MG/ML / tropicamide 2.5 MG/ML Ophthalmic Solution [Paremyd]
206637|hypromellose 25 MG/ML Ophthalmic Solution [Gonak]
206638|hypromellose 25 MG/ML Ophthalmic Solution [Goniosoft]
2067|carbromal
206715|estradiol valerate 20 MG/ML Injectable Solution [Delestrogen]
206765|lisinopril 10 MG Oral Tablet [Prinivil]
206766|lisinopril 20 MG Oral Tablet [Prinivil]
206771|lisinopril 40 MG Oral Tablet [Zestril]
206786|lithium carbonate 300 MG Extended Release Oral Tablet [Lithobid]
206791|mesalamine 250 MG Extended Release Oral Capsule [Pentasa]
206792|lodoxamide 1 MG/ML Ophthalmic Solution [Alomide]
206798|mesalamine 66.7 MG/ML Enema [Rowasa]
2068|carbutamide
206805|loratadine 10 MG Oral Tablet [Claritin]
206812|etodolac 400 MG Oral Tablet [Lodine]
206813|estradiol valerate 40 MG/ML Injectable Solution [Delestrogen]
206819|lorazepam 2 MG/ML Injectable Solution [Ativan]
206820|lorazepam 4 MG/ML Injectable Solution [Ativan]
206821|lorazepam 0.5 MG Oral Tablet [Ativan]
206828|lorazepam 2 MG Oral Tablet [Ativan]
206831|etoposide 20 MG/ML Injectable Solution [Toposar]
206842|isosorbide dinitrate 20 MG Oral Tablet
206853|famciclovir 500 MG Oral Tablet [Famvir]
206878|ibuprofen 20 MG/ML Oral Suspension [Advil]
206880|isotretinoin 10 MG Oral Capsule [Accutane]
206883|isotretinoin 20 MG Oral Capsule [Accutane]
206886|ibuprofen 200 MG Oral Tablet [Genpril]
206902|isotretinoin 40 MG Oral Capsule [Accutane]
206905|ibuprofen 400 MG Oral Tablet [Ibu]
206913|ibuprofen 600 MG Oral Tablet [Ibu]
206917|ibuprofen 800 MG Oral Tablet [Ibu]
206958|nabumetone 500 MG Oral Tablet [Relafen]
206959|nabumetone 750 MG Oral Tablet [Relafen]
206961|nadolol 20 MG Oral Tablet [Corgard]
206967|ketamine 10 MG/ML Injectable Solution [Ketalar]
206969|indomethacin 50 MG Rectal Suppository [Indocin]
206970|ketamine 100 MG/ML Injectable Solution [Ketalar]
206971|indomethacin 5 MG/ML Oral Suspension [Indocin]
206972|ketamine 50 MG/ML Injectable Solution [Ketalar]
206978|ketoconazole 20 MG/ML Medicated Shampoo [Nizoral]
206997|prednisone 20 MG Oral Tablet [Deltasone]
207014|10 ML methocarbamol 100 MG/ML Injection [Robaxin]
207016|methocarbamol 500 MG Oral Tablet [Robaxin]
207035|interferon alfa-2b 50000000 UNT Injection [Intron A]
207059|interferon beta-1b 0.3 MG Injection [Betaseron]
207086|methscopolamine bromide 2.5 MG Oral Tablet [Pamine]
207088|methsuximide 300 MG Oral Capsule [Celontin]
207093|naproxen 25 MG/ML Oral Suspension [Naprosyn]
207100|natamycin 50 MG/ML Ophthalmic Suspension [Natacyn]
207106|fluconazole 50 MG Oral Tablet [Diflucan]
207107|fluconazole 100 MG Oral Tablet [Diflucan]
207108|fluconazole 150 MG Oral Tablet [Diflucan]
207112|fluconazole 200 MG Oral Tablet [Diflucan]
207125|flucytosine 250 MG Oral Capsule [Ancobon]
207127|flucytosine 500 MG Oral Capsule [Ancobon]
207136|methylprednisolone 2 MG Oral Tablet [Medrol]
207137|methylprednisolone 8 MG Oral Tablet [Medrol]
207138|methylprednisolone 16 MG Oral Tablet [Medrol]
207141|methylprednisolone 32 MG Oral Tablet [Medrol]
207190|methylprednisolone 40 MG Injection [A-MethaPred]
207191|methylprednisolone 40 MG Injection [Solu-Medrol]
207192|methylprednisolone 125 MG Injection [A-MethaPred]
207193|methylprednisolone 62.5 MG/ML Injectable Solution [Solu-Medrol]
207194|1 ML octreotide 0.05 MG/ML Injection [Sandostatin]
207198|1 ML octreotide 0.1 MG/ML Injection [Sandostatin]
207200|1 ML octreotide 0.5 MG/ML Injection [Sandostatin]
207202|ofloxacin 3 MG/ML Ophthalmic Solution [Ocuflox]
207212|omeprazole 20 MG Delayed Release Oral Capsule [Prilosec]
207240|oxandrolone 2.5 MG Oral Tablet [Oxandrin]
207243|oxaprozin 600 MG Oral Tablet [Daypro]
207248|oxiconazole 10 MG/ML Topical Cream [Oxistat]
207249|oxiconazole 10 MG/ML Topical Lotion [Oxistat]
207265|metoclopramide 5 MG Oral Tablet [Reglan]
207266|metoclopramide 10 MG Oral Tablet [Reglan]
207273|nitroglycerin 0.02 MG/MG Topical Ointment [Nitro-Bid]
207315|oxytocin 10 UNT/ML Injectable Solution [Pitocin]
207331|nitroglycerin 0.3 MG Sublingual Tablet [Nitrostat]
207346|nitroglycerin 0.4 MG Sublingual Tablet [Nitrostat]
207347|paromomycin 250 MG Oral Capsule [Humatin]
207349|paroxetine hydrochloride 20 MG Oral Tablet [Paxil]
207350|paroxetine hydrochloride 30 MG Oral Tablet [Paxil]
207353|minocycline 50 MG Oral Capsule [Minocin]
207356|minocycline 100 MG Oral Capsule [Minocin]
207358|minocycline 100 MG Injection [Minocin]
207359|minocycline 10 MG/ML Oral Suspension [Minocin]
207361|nitroglycerin 0.6 MG Sublingual Tablet [Nitrostat]
207362|minocycline 50 MG Oral Tablet
207364|minocycline 100 MG Oral Tablet
207369|penicillamine 250 MG Oral Capsule [Cuprimine]
207370|penicillamine 250 MG Oral Tablet [Depen]
207371|minoxidil 20 MG/ML Topical Solution [Rogaine]
207373|mitotane 500 MG Oral Tablet [Lysodren]
207390|50 ML penicillin G potassium 20000 UNT/ML Injection
207391|50 ML penicillin G potassium 60000 UNT/ML Injection
207406|ribavirin 20 MG/ML Inhalation Solution [Virazole]
207436|rifampin 600 MG Injection [Rifadin]
207468|pentobarbital sodium 50 MG/ML Injectable Solution [Nembutal]
207478|primidone 50 MG Oral Tablet [Mysoline]
207484|permethrin 50 MG/ML Topical Cream [Acticin]
207485|permethrin 50 MG/ML Topical Cream [Elimite]
207588|procarbazine 50 MG Oral Capsule [Matulane]
20762|chloramine-T
207634|diazoxide 50 MG/ML Oral Suspension [Proglycem]
207639|prochlorperazine 25 MG Rectal Suppository [Compazine]
207680|prochlorperazine 5 MG Oral Tablet [Compazine]
207685|prochlorperazine 10 MG Oral Tablet [Compazine]
207712|24 HR nicotine 0.583 MG/HR Transdermal System [Habitrol]
207716|24 HR nicotine 0.875 MG/HR Transdermal System [Habitrol]
20772|Chloraseptic
207734|24 HR nicotine 0.292 MG/HR Transdermal System [Habitrol]
207772|Osmotic 24 HR nifedipine 30 MG Extended Release Oral Tablet [Procardia]
207773|Osmotic 24 HR nifedipine 60 MG Extended Release Oral Tablet [Procardia]
207774|Osmotic 24 HR nifedipine 90 MG Extended Release Oral Tablet [Procardia]
207779|nimodipine 30 MG Oral Capsule [Nimotop]
207790|nitrofurantoin 5 MG/ML Oral Suspension [Furadantin]
207791|nitrofurantoin, macrocrystals 25 MG Oral Capsule [Macrodantin]
207834|somatropin 5 MG Injection [Humatrope]
207836|somatropin 5 MG/ML Injectable Solution [Saizen]
207839|vitamin K1 5 MG Oral Tablet [Mephyton]
207840|tiopronin 100 MG Oral Tablet [Thiola]
207846|tobramycin 3 MG/ML Ophthalmic Solution [Tobrex]
20785|chlorfenethazine
207850|tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex]
207864|crotamiton 100 MG/ML Topical Cream [Eurax]
207889|quazepam 15 MG Oral Tablet [Doral]
207891|quinapril 5 MG Oral Tablet [Accupril]
207892|quinapril 10 MG Oral Tablet [Accupril]
207893|quinapril 20 MG Oral Tablet [Accupril]
207894|crotamiton 100 MG/ML Topical Lotion [Eurax]
207895|quinapril 40 MG Oral Tablet [Accupril]
207948|streptozocin 1000 MG Injection [Zanosar]
207949|succimer 100 MG Oral Capsule [Chemet]
20799|chlorine dioxide
208048|tolmetin 600 MG Oral Tablet [Tolectin 600]
208053|salsalate 500 MG Oral Tablet [Disalcid]
208059|salsalate 750 MG Oral Tablet [Disalcid]
208083|sargramostim 0.25 MG/ML Injectable Solution [Leukine]
208094|sucralfate 100 MG/ML Oral Suspension [Carafate]
208097|sucralfate 1000 MG Oral Tablet [Carafate]
208104|10 ML tranexamic acid 100 MG/ML Injection [Cyklokapron]
208112|hydrochlorothiazide 25 MG / spironolactone 25 MG Oral Tablet [Aldactazide]
208116|hydrochlorothiazide 50 MG / spironolactone 50 MG Oral Tablet [Aldactazide]
208117|sulconazole nitrate 10 MG/ML Topical Cream [Exelderm]
208118|sulconazole nitrate 10 MG/ML Topical Solution [Exelderm]
208124|hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Capsule [Dyazide]
208135|1 ML digoxin 0.1 MG/ML Injection [Lanoxin]
208137|2 ML digoxin 0.25 MG/ML Injection [Lanoxin]
208149|sertraline 100 MG Oral Tablet [Zoloft]
208161|sertraline 50 MG Oral Tablet [Zoloft]
208185|silver sulfadiazine 10 MG/ML Topical Cream [SSD]
208186|silver sulfadiazine 10 MG/ML Topical Cream [Silvadene]
208187|silver sulfadiazine 10 MG/ML Topical Cream [Thermazene]
208220|simvastatin 5 MG Oral Tablet [Zocor]
208221|benzocaine 0.1 MG/MG Topical Ointment [Anacaine]
20823|chlorocresol
208236|sincalide 0.005 MG Injection [Kinevac]
208312|5 ML sodium bicarbonate 40 MG/ML Injection [Neut brand of sodium bicarbonate]
208325|3 ML dimercaprol 100 MG/ML Injection [BAL in Oil]
208327|tretinoin 0.25 MG/ML Topical Cream [Avita]
208328|tretinoin 0.25 MG/ML Topical Cream [Retin-A]
208330|tretinoin 0.5 MG/ML Topical Cream [Retin-A]
208331|tretinoin 1 MG/ML Topical Cream [Retin-A]
208332|tretinoin 0.00025 MG/MG Topical Gel [Avita]
208334|tretinoin 0.0001 MG/MG Topical Gel [Retin-A]
208361|dimethyl sulfoxide 500 MG/ML Irrigation Solution [Rimso-50]
208365|benzonatate 100 MG Oral Capsule [Tessalon Perles]
208397|dinoprostone 0.000167 MG/MG Vaginal Gel [Prepidil]
208406|sulfamethoxazole 40 MG/ML / trimethoprim 8 MG/ML Oral Suspension [Sulfatrim]
208416|sulfamethoxazole 400 MG / trimethoprim 80 MG Oral Tablet [Bactrim]
208420|fluorometholone 2.5 MG/ML Ophthalmic Suspension [FML Forte Liquifilm]
208423|sodium hyaluronate 10 MG/ML Ophthalmic Solution [Biolon]
208424|sodium hyaluronate 10 MG/ML Injectable Solution [Healon]
208437|sulfasalazine 500 MG Oral Tablet [Azulfidine]
208450|sumatriptan 25 MG Oral Tablet [Imitrex]
208451|polymyxin B 10000 UNT/ML / trimethoprim 1 MG/ML Ophthalmic Solution [Polytrim]
208452|0.5 ML sumatriptan 12 MG/ML Injection [Imitrex]
208463|temazepam 7.5 MG Oral Capsule [Restoril]
208464|temazepam 15 MG Oral Capsule [Restoril]
208465|temazepam 30 MG Oral Capsule [Restoril]
208482|benzoyl peroxide 0.05 MG/MG Topical Gel [Benzac]
208484|benzoyl peroxide 0.05 MG/MG Topical Gel [Clearplex]
208502|benzoyl peroxide 0.1 MG/MG Topical Gel [Benzac]
208510|benzoyl peroxide 0.1 MG/MG Topical Gel [Persa-Gel]
208513|estrogens, conjugated (USP) 0.3 MG Oral Tablet [Premarin]
20852|chlorophyllin
208534|thyroid (USP) 15 MG Oral Tablet [Armour Thyroid]
208535|thyroid (USP) 30 MG Oral Tablet [Armour Thyroid]
208540|thyroid (USP) 60 MG Oral Tablet [Armour Thyroid]
208543|thyroid (USP) 90 MG Oral Tablet [Armour Thyroid]
208544|thyroid (USP) 120 MG Oral Tablet [Armour Thyroid]
208545|thyroid (USP) 120 MG Oral Tablet
208547|thyroid (USP) 180 MG Oral Tablet [Armour Thyroid]
208549|thyroid (USP) 240 MG Oral Tablet [Armour Thyroid]
208551|thyroid (USP) 300 MG Oral Tablet [Armour Thyroid]
208560|timolol hemihydrate 2.5 MG/ML Ophthalmic Solution [Betimol]
208581|trifluridine 10 MG/ML Ophthalmic Solution [Viroptic]
20859|chloroprocaine
208591|dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Maxitrol]
208601|dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Maxitrol]
208602|dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment [Poly-Dex]
20861|chloropyramine
208660|tropicamide 10 MG/ML Ophthalmic Solution [Mydriacyl]
208673|urea 0.5 MG/MG Paste [Epimide 50]
208674|triamterene 100 MG Oral Capsule [Dyrenium]
208675|triamterene 50 MG Oral Capsule [Dyrenium]
208680|hydrocortisone 5 MG Oral Tablet [Cortef]
208681|triazolam 0.25 MG Oral Tablet [Halcion]
208712|hydrocortisone 10 MG Oral Tablet [Cortef]
208720|trientine hydrochloride 250 MG Oral Capsule [Syprine]
20875|chloroxine
20877|chloroxylenol
20881|chlorphenoxamine
208813|dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension [Tobradex]
208816|hydrocortisone 20 MG Oral Tablet [Cortef]
208821|dexamethasone 0.001 MG/MG / tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobradex]
208851|venlafaxine 50 MG Oral Tablet [Effexor]
20890|lornoxicam
20891|chlorthenoxazin
208919|desflurane 1000 MG/ML Inhalation Solution [Suprane]
208947|hydrocortisone 100 MG Injection [A-Hydrocort]
208949|estrogens, conjugated (USP) 0.9 MG Oral Tablet [Premarin]
208969|pralidoxime chloride 1000 MG Injection [Protopam]
208975|praziquantel 600 MG Oral Tablet [Biltricide]
208979|prazosin 1 MG Oral Capsule [Minipress]
208980|prazosin 2 MG Oral Capsule [Minipress]
208981|prazosin 5 MG Oral Capsule [Minipress]
209002|prednisolone 1.2 MG/ML Ophthalmic Suspension [Pred Mild]
209006|calcitriol 0.00025 MG Oral Capsule [Rocaltrol]
209007|calcitriol 0.0005 MG Oral Capsule [Rocaltrol]
209010|calcium acetate 667 MG Oral Tablet [Calphron]
209026|felbamate 400 MG Oral Tablet [Felbatol]
209027|felbamate 600 MG Oral Tablet [Felbatol]
209028|felbamate 120 MG/ML Oral Suspension [Felbatol]
209029|50 ML cytomegalovirus immune globulin, human 50 MG/ML Injection [Cytogam]
209066|disopyramide 100 MG Oral Capsule [Norpace]
